value,label
105,0
104,0
104,0
103,0
104,0
103,0
102,0
100,0
101,0
99,0
99,0
98,0
98,0
95,0
95,0
95,0
95,0
92,0
91,0
92,0
91,0
89,0
88,0
88,0
88,0
89,0
88,0
88,0
87,0
88,0
88,0
88,0
88,0
86,0
88,0
88,0
88,0
89,0
90,0
89,0
88,0
87,0
86,0
86,0
87,0
86,0
88,0
88,0
90,0
92,0
94,0
95,0
97,0
98,0
98,0
98,0
97,0
102,0
101,0
101,0
102,0
102,0
100,0
99,0
98,0
98,0
102,0
101,0
102,0
102,0
104,0
104,0
102,0
100,0
98,0
99,0
98,0
98,0
99,0
100,0
102,0
102,0
102,0
100,0
102,0
101,0
102,0
105,0
108,0
111,0
114,0
115,0
117,0
119,0
117,0
117,0
115,0
112,0
110,0
109,0
109,0
108,0
108,0
105,0
106,0
108,0
106,0
105,0
103,0
104,0
102,0
102,0
101,0
103,0
102,0
102,0
102,0
101,0
104,0
105,0
105,0
107,0
105,0
105,0
104,0
102,0
103,0
105,0
106,0
107,0
106,0
109,0
110,0
112,0
112,0
112,0
112,0
111,0
112,0
112,0
117,0
117,0
120,0
120,0
122,0
121,0
121,0
121,0
122,0
122,0
121,0
120,0
120,0
120,0
118,0
117,0
115,0
114,0
114,0
117,0
115,0
114,0
112,0
111,0
109,0
108,0
105,0
105,0
105,0
103,0
101,0
100,0
99,0
99,0
98,0
98,0
98,0
98,0
97,0
94,0
97,0
98,0
102,0
102,0
102,0
105,0
106,0
108,0
109,0
107,0
109,0
108,0
109,0
109,0
108,0
108,0
105,0
105,0
104,0
102,0
100,0
101,0
101,0
99,0
99,0
99,0
98,0
102,0
101,0
102,0
105,0
104,0
102,0
102,0
102,0
105,0
107,0
107,0
109,0
107,0
106,0
105,0
103,0
105,0
105,0
106,0
105,0
105,0
105,0
106,0
107,0
106,0
105,0
105,0
103,0
102,0
102,0
102,0
100,0
102,0
102,0
102,0
103,0
104,0
105,0
104,0
103,0
102,0
103,0
105,0
105,0
109,0
106,0
106,0
108,0
106,0
105,0
104,0
102,0
102,0
101,0
101,0
97,0
97,0
95,0
92,0
94,0
94,0
94,0
92,0
94,0
94,0
92,0
92,0
94,0
92,0
92,0
91,0
91,0
91,0
92,0
94,0
95,0
95,0
95,0
94,0
95,0
95,0
95,0
95,0
95,0
94,0
95,0
95,0
98,0
99,0
102,0
104,0
107,0
109,0
110,0
110,0
111,0
112,0
115,0
118,0
115,0
115,0
114,0
112,0
112,0
121,0
134,0
145,0
153,0
162,0
176,0
185,0
191,0
197,0
204,0
208,0
216,0
219,0
223,0
225,0
230,0
234,0
236,0
241,0
242,0
246,0
248,0
248,0
252,0
254,0
259,0
260,0
261,0
262,0
265,0
266,0
267,0
270,0
270,0
274,0
275,0
276,0
277,0
279,0
282,0
281,0
281,0
283,0
282,0
284,0
284,0
282,0
282,0
281,0
282,0
281,0
283,0
282,0
282,0
281,0
281,0
279,0
282,0
282,0
281,0
281,0
282,0
282,0
284,0
284,0
285,0
287,0
289,0
289,0
288,0
287,0
285,0
284,0
284,0
285,0
284,0
284,0
284,0
286,0
287,0
287,0
288,0
288,0
288,0
287,0
288,0
286,0
288,0
287,0
286,0
287,0
288,0
288,0
291,0
292,0
289,0
289,0
291,0
294,0
293,0
295,0
295,0
293,0
294,0
293,0
293,0
294,0
295,0
298,0
298,0
299,0
302,0
304,0
306,0
308,0
307,0
305,0
304,0
302,0
300,0
298,0
297,0
295,0
295,0
293,0
291,0
288,0
288,0
287,0
285,0
285,0
284,0
284,0
286,0
288,0
288,0
286,0
288,0
288,0
289,0
295,0
295,0
294,0
294,0
292,0
291,0
289,0
288,0
289,0
288,0
288,0
289,0
292,0
291,0
292,0
293,0
292,0
295,0
295,0
295,0
295,0
295,0
294,0
293,0
292,0
294,0
292,0
291,0
289,0
291,0
294,0
295,0
296,0
298,0
297,0
298,0
298,0
298,0
297,0
296,0
297,0
295,0
295,0
294,0
295,0
294,0
294,0
292,0
291,0
292,0
291,0
289,0
288,0
288,0
289,0
291,0
289,0
289,0
288,0
291,0
292,0
294,0
296,0
297,0
297,0
295,0
295,0
295,0
295,0
296,0
298,0
298,0
301,0
304,0
309,0
312,0
316,0
316,0
317,0
318,0
320,0
317,0
316,0
316,0
316,0
317,0
316,0
316,0
312,0
312,0
314,0
312,0
310,0
310,0
312,0
312,0
311,0
309,0
309,0
309,0
309,0
310,0
308,0
305,0
306,0
304,0
302,0
301,0
300,0
297,0
298,0
297,0
297,0
298,0
297,0
295,0
295,0
298,0
298,0
295,0
297,0
296,0
298,0
295,0
297,0
297,0
295,0
296,0
294,0
293,0
293,0
289,0
289,0
288,0
291,0
291,0
291,0
292,0
293,0
292,0
293,0
289,0
289,0
288,0
289,0
289,0
291,0
291,0
291,0
288,0
289,0
289,0
288,0
286,0
285,0
287,0
288,0
289,0
291,0
291,0
289,0
291,0
291,0
289,0
291,0
294,0
294,0
295,0
293,0
293,0
292,0
289,0
291,0
292,0
295,0
294,0
293,0
295,0
295,0
293,0
293,0
295,0
295,0
295,0
294,0
294,0
294,0
298,0
298,0
296,0
296,0
302,0
305,0
308,0
309,0
309,0
312,0
315,0
316,0
317,0
318,0
320,0
320,0
320,0
317,0
318,0
316,0
316,0
314,0
314,0
314,0
315,0
314,0
316,0
318,0
320,0
324,0
327,0
329,0
327,0
324,0
322,0
322,0
318,0
315,0
311,0
310,0
309,0
309,0
309,0
305,0
304,0
304,0
302,0
299,0
302,0
302,0
303,0
303,0
302,0
303,0
301,0
298,0
298,0
298,0
299,0
299,0
297,0
300,0
299,0
297,0
296,0
295,0
296,0
296,0
295,0
294,0
295,0
295,0
296,0
295,0
295,0
293,0
292,0
292,0
295,0
295,0
296,0
296,0
297,0
298,0
297,0
295,0
293,0
294,0
294,0
294,0
294,0
295,0
294,0
295,0
295,0
295,0
294,0
295,0
296,0
295,0
294,0
291,0
291,0
291,0
289,0
291,0
289,0
288,0
288,0
288,0
288,0
288,0
288,0
286,0
286,0
286,0
284,0
284,0
284,0
284,0
286,0
288,0
287,0
288,0
288,0
289,0
289,0
289,0
288,0
288,0
288,0
289,0
288,0
287,0
286,0
286,0
289,0
295,0
295,0
298,0
299,0
302,0
305,0
307,0
309,0
309,0
310,0
310,0
310,0
309,0
312,0
312,0
310,0
309,0
308,0
309,0
308,0
308,0
305,0
304,0
304,0
303,0
302,0
302,0
300,0
300,0
299,0
298,0
297,0
296,0
294,0
294,0
292,0
291,0
292,0
292,0
293,0
291,0
291,0
292,0
293,0
291,0
291,0
289,0
291,0
292,0
291,0
292,0
293,0
292,0
291,0
289,0
289,0
291,0
291,0
291,0
289,0
288,0
289,0
288,0
288,0
288,0
286,0
283,0
279,0
276,0
273,0
276,0
273,0
273,0
273,0
272,0
269,0
266,0
264,0
262,0
260,0
261,0
259,0
259,0
260,0
262,0
259,0
256,0
254,0
251,0
251,0
250,0
248,0
248,0
247,0
245,0
244,0
243,0
243,0
245,0
244,0
244,0
242,0
241,0
242,0
241,0
241,0
240,0
241,0
239,0
237,0
236,0
236,0
236,0
237,0
235,0
236,0
239,0
241,0
241,0
240,0
241,0
240,0
239,0
237,0
238,0
236,0
239,0
238,0
241,0
242,0
244,0
245,0
248,0
248,0
251,0
252,0
251,0
250,0
248,0
248,0
246,0
244,0
242,0
241,0
241,0
245,0
248,0
252,0
254,0
257,0
259,0
261,0
262,0
264,0
266,0
268,0
270,0
271,0
272,0
272,0
273,0
273,0
273,0
272,0
271,0
276,0
274,0
261,0
252,0
244,0
231,0
223,0
211,0
200,0
191,0
187,0
183,0
177,0
175,0
170,0
166,0
162,0
156,0
152,0
147,0
144,0
141,0
138,0
134,0
134,0
131,0
127,0
127,0
125,0
122,0
120,0
121,0
120,0
121,0
126,0
127,0
128,0
130,0
136,0
142,0
141,0
141,0
139,0
137,0
134,0
133,0
130,0
127,0
125,0
123,0
120,0
118,0
115,0
115,0
112,0
109,0
109,0
109,0
112,0
115,0
114,0
115,0
114,0
115,0
115,0
118,0
119,0
117,0
115,0
112,0
111,0
112,0
109,0
109,0
109,0
107,0
108,0
107,0
108,0
107,0
106,0
105,0
105,0
105,0
105,0
107,0
106,0
105,0
105,0
102,0
102,0
100,0
98,0
98,0
98,0
97,0
95,0
95,0
97,0
95,0
95,0
95,0
95,0
98,0
98,0
95,0
95,0
95,0
92,0
92,0
92,0
94,0
92,0
91,0
91,0
91,0
90,0
92,0
92,0
92,0
92,0
94,0
92,0
94,0
92,0
95,0
95,0
99,0
99,0
98,0
97,0
99,0
101,0
100,0
99,0
98,0
99,0
101,0
101,0
102,0
102,0
102,0
101,0
100,0
99,0
98,0
98,0
95,0
95,0
95,0
95,0
95,0
95,0
97,0
98,0
98,0
98,0
98,0
95,0
95,0
92,0
95,0
97,0
98,0
99,0
102,0
109,0
112,0
111,0
110,0
109,0
109,0
107,0
105,0
105,0
105,0
105,0
103,0
102,0
101,0
100,0
104,0
109,0
112,0
112,0
111,0
109,0
107,0
106,0
105,0
109,0
107,0
105,0
105,0
106,0
105,0
105,0
104,0
102,0
99,0
98,0
99,0
99,0
99,0
98,0
98,0
98,0
95,0
94,0
92,0
92,0
92,0
92,0
91,0
91,0
94,0
91,0
92,0
92,0
92,0
90,0
88,0
86,0
88,0
89,0
89,0
88,0
88,0
88,0
86,0
86,0
85,0
85,0
85,0
86,0
85,0
86,0
88,0
88,0
85,0
84,0
89,0
95,0
102,0
99,0
99,0
101,0
102,0
103,0
101,0
101,0
100,0
99,0
100,0
99,0
95,0
98,0
99,0
99,0
98,0
98,0
95,0
98,0
98,0
97,0
95,0
95,0
95,0
95,0
94,0
92,0
92,0
92,0
94,0
91,0
92,0
92,0
92,0
92,0
95,0
95,0
94,0
95,0
94,0
92,0
94,0
94,0
94,0
92,0
92,0
95,0
95,0
94,0
92,0
92,0
91,0
92,0
92,0
95,0
97,0
99,0
104,0
110,0
117,0
117,0
117,0
119,0
119,0
117,0
115,0
112,0
110,0
111,0
110,0
107,0
105,0
104,0
102,0
102,0
101,0
102,0
102,0
101,0
99,0
109,0
111,0
109,0
108,0
106,0
103,0
102,0
105,0
105,0
105,0
103,0
102,0
102,0
102,0
99,0
101,0
99,0
98,0
95,0
95,0
95,0
98,0
98,0
97,0
95,0
95,0
94,0
94,0
94,0
94,0
92,0
92,0
92,0
94,0
95,0
95,0
95,0
98,0
106,0
111,0
111,0
110,0
109,0
110,0
111,0
112,0
114,0
112,0
109,0
108,0
107,0
107,0
107,0
105,0
103,0
105,0
105,0
105,0
105,0
105,0
107,0
106,0
104,0
103,0
102,0
101,0
101,0
99,0
98,0
99,0
99,0
101,0
102,0
105,0
105,0
106,0
106,0
106,0
108,0
106,0
105,0
107,0
106,0
105,0
107,0
105,0
102,0
102,0
102,0
102,0
101,0
103,0
103,0
101,0
101,0
98,0
98,0
98,0
100,0
102,0
100,0
99,0
101,0
99,0
99,0
100,0
100,0
100,0
99,0
98,0
98,0
98,0
98,0
100,0
100,0
100,0
99,0
99,0
100,0
99,0
101,0
100,0
99,0
100,0
101,0
99,0
98,0
99,0
98,0
95,0
95,0
98,0
98,0
99,0
101,0
102,0
102,0
102,0
102,0
100,0
100,0
99,0
101,0
101,0
100,0
99,0
98,0
98,0
98,0
98,0
98,0
97,0
95,0
95,0
95,0
95,0
95,0
92,0
92,0
94,0
92,0
92,0
92,0
92,0
92,0
92,0
92,0
95,0
98,0
100,0
100,0
102,0
104,0
105,0
106,0
107,0
109,0
109,0
107,0
107,0
105,0
104,0
102,0
102,0
104,0
105,0
106,0
108,0
107,0
105,0
105,0
105,0
105,0
104,0
104,0
105,0
106,0
107,0
108,0
109,0
109,0
108,0
105,0
104,0
104,0
104,0
102,0
101,0
102,0
102,0
103,0
103,0
103,0
103,0
102,0
100,0
100,0
100,0
99,0
99,0
101,0
101,0
98,0
98,0
98,0
98,0
98,0
98,0
95,0
95,0
97,0
97,0
97,0
98,0
95,0
95,0
95,0
95,0
95,0
94,0
95,0
95,0
95,0
94,0
92,0
92,0
91,0
94,0
94,0
92,0
92,0
94,0
95,0
94,0
94,0
91,0
91,0
91,0
90,0
89,0
88,0
87,0
88,0
88,0
88,0
89,0
88,0
91,0
91,0
95,0
97,0
98,0
98,0
101,0
102,0
104,0
106,0
106,0
105,0
105,0
104,0
100,0
100,0
101,0
98,0
98,0
98,0
99,0
99,0
99,0
99,0
100,0
99,0
98,0
101,0
102,0
102,0
99,0
99,0
99,0
99,0
100,0
99,0
98,0
95,0
97,0
95,0
95,0
94,0
95,0
95,0
95,0
95,0
95,0
95,0
92,0
95,0
94,0
95,0
95,0
92,0
92,0
92,0
92,0
91,0
95,0
95,0
95,0
95,0
95,0
92,0
95,0
95,0
94,0
94,0
94,0
92,0
95,0
98,0
100,0
98,0
98,0
100,0
100,0
101,0
101,0
99,0
98,0
98,0
98,0
98,0
98,0
97,0
95,0
95,0
97,0
95,0
95,0
95,0
95,0
95,0
98,0
95,0
95,0
95,0
92,0
92,0
91,0
92,0
92,0
94,0
92,0
92,0
94,0
97,0
98,0
102,0
105,0
107,0
106,0
108,0
111,0
111,0
112,0
110,0
108,0
105,0
105,0
105,0
105,0
108,0
107,0
107,0
105,0
105,0
103,0
101,0
99,0
98,0
98,0
98,0
97,0
98,0
95,0
97,0
95,0
98,0
98,0
98,0
98,0
98,0
99,0
100,0
100,0
99,0
98,0
98,0
98,0
97,0
95,0
94,0
98,0
95,0
97,0
95,0
95,0
95,0
94,0
92,0
92,0
91,0
91,0
90,0
91,0
91,0
91,0
90,0
91,0
91,0
92,0
91,0
92,0
94,0
94,0
95,0
95,0
95,0
92,0
94,0
97,0
100,0
101,0
102,0
102,0
102,0
104,0
102,0
100,0
101,0
101,0
99,0
102,0
100,0
99,0
100,0
101,0
102,0
100,0
99,0
98,0
98,0
100,0
99,0
98,0
99,0
98,0
98,0
97,0
95,0
95,0
95,0
95,0
95,0
92,0
92,0
91,0
91,0
103,0
117,0
127,0
135,0
146,0
155,0
162,0
171,0
180,0
185,0
193,0
201,0
208,0
216,0
223,0
229,0
234,0
242,0
246,0
251,0
254,0
261,0
264,0
267,0
270,0
272,0
273,0
276,0
273,0
276,0
277,0
278,0
278,0
277,0
279,0
281,0
283,0
284,0
285,0
285,0
285,0
285,0
289,0
289,0
289,0
289,0
288,0
288,0
287,0
287,0
286,0
286,0
287,0
286,0
288,0
288,0
291,0
292,0
289,0
289,0
291,0
289,0
289,0
289,0
288,0
289,0
289,0
289,0
291,0
294,0
291,0
292,0
292,0
291,0
289,0
288,0
288,0
288,0
286,0
286,0
287,0
287,0
288,0
289,0
288,0
288,0
288,0
287,0
289,0
289,0
289,0
289,0
289,0
288,0
289,0
289,0
288,0
289,0
288,0
285,0
288,0
289,0
288,0
289,0
289,0
289,0
289,0
288,0
288,0
288,0
288,0
287,0
287,0
285,0
286,0
285,0
284,0
284,0
284,0
285,0
286,0
286,0
288,0
287,0
288,0
289,0
289,0
289,0
288,0
288,0
289,0
289,0
288,0
288,0
288,0
288,0
288,0
286,0
289,0
291,0
291,0
291,0
291,0
289,0
289,0
289,0
287,0
286,0
288,0
288,0
291,0
294,0
295,0
297,0
300,0
302,0
305,0
306,0
309,0
309,0
309,0
308,0
308,0
309,0
309,0
305,0
303,0
301,0
299,0
298,0
298,0
298,0
297,0
299,0
298,0
295,0
295,0
294,0
293,0
291,0
291,0
289,0
291,0
291,0
289,0
288,0
289,0
288,0
288,0
288,0
289,0
289,0
289,0
289,0
288,0
288,0
287,0
285,0
283,0
284,0
285,0
286,0
285,0
284,0
284,0
284,0
283,0
285,0
286,0
285,0
288,0
288,0
288,0
289,0
289,0
289,0
289,0
289,0
288,0
287,0
284,0
284,0
286,0
285,0
284,0
286,0
288,0
288,0
288,0
289,0
291,0
291,0
291,0
288,0
288,0
289,0
288,0
287,0
288,0
285,0
284,0
284,0
288,0
289,0
294,0
295,0
296,0
298,0
300,0
301,0
305,0
305,0
302,0
301,0
299,0
299,0
298,0
296,0
295,0
295,0
295,0
294,0
291,0
289,0
289,0
288,0
289,0
288,0
288,0
288,0
288,0
288,0
289,0
289,0
289,0
289,0
289,0
289,0
288,0
291,0
291,0
291,0
291,0
289,0
289,0
287,0
287,0
286,0
285,0
287,0
286,0
288,0
287,0
286,0
285,0
288,0
289,0
291,0
291,0
291,0
293,0
291,0
291,0
289,0
289,0
291,0
291,0
289,0
289,0
289,0
289,0
289,0
289,0
288,0
287,0
288,0
289,0
289,0
289,0
292,0
291,0
291,0
291,0
291,0
291,0
289,0
289,0
289,0
289,0
289,0
288,0
289,0
291,0
291,0
289,0
289,0
289,0
289,0
292,0
294,0
298,0
298,0
299,0
301,0
303,0
306,0
308,0
308,0
310,0
309,0
310,0
309,0
305,0
305,0
302,0
301,0
299,0
298,0
298,0
298,0
299,0
298,0
298,0
300,0
298,0
295,0
293,0
293,0
291,0
291,0
289,0
289,0
289,0
289,0
291,0
291,0
291,0
292,0
289,0
289,0
289,0
289,0
289,0
291,0
291,0
291,0
293,0
296,0
296,0
295,0
295,0
294,0
293,0
295,0
293,0
294,0
293,0
292,0
294,0
293,0
296,0
296,0
294,0
295,0
295,0
296,0
295,0
296,0
294,0
293,0
293,0
292,0
289,0
292,0
291,0
291,0
291,0
291,0
294,0
295,0
295,0
295,0
295,0
294,0
294,0
294,0
292,0
291,0
292,0
293,0
291,0
289,0
291,0
291,0
292,0
293,0
293,0
295,0
296,0
298,0
298,0
299,0
301,0
303,0
308,0
308,0
311,0
309,0
310,0
309,0
312,0
310,0
309,0
309,0
307,0
304,0
303,0
303,0
302,0
302,0
299,0
298,0
295,0
295,0
296,0
298,0
311,0
310,0
310,0
309,0
307,0
305,0
305,0
305,0
304,0
304,0
302,0
302,0
299,0
298,0
298,0
297,0
295,0
295,0
294,0
296,0
296,0
295,0
295,0
295,0
295,0
295,0
295,0
295,0
295,0
298,0
296,0
295,0
295,0
293,0
292,0
291,0
289,0
292,0
291,0
291,0
289,0
289,0
291,0
289,0
292,0
291,0
293,0
291,0
291,0
291,0
291,0
289,0
289,0
289,0
288,0
287,0
288,0
288,0
291,0
289,0
289,0
289,0
291,0
289,0
291,0
293,0
291,0
292,0
294,0
293,0
293,0
293,0
291,0
291,0
293,0
291,0
291,0
292,0
291,0
291,0
293,0
295,0
298,0
300,0
305,0
307,0
308,0
309,0
309,0
309,0
311,0
312,0
311,0
309,0
307,0
305,0
305,0
303,0
301,0
301,0
301,0
298,0
298,0
298,0
300,0
301,0
299,0
298,0
298,0
296,0
296,0
296,0
297,0
295,0
293,0
293,0
292,0
293,0
292,0
293,0
292,0
291,0
292,0
291,0
291,0
289,0
289,0
289,0
291,0
291,0
291,0
289,0
288,0
289,0
289,0
289,0
289,0
288,0
288,0
288,0
289,0
289,0
287,0
285,0
284,0
285,0
285,0
284,0
285,0
286,0
286,0
288,0
289,0
289,0
287,0
288,0
288,0
288,0
286,0
286,0
286,0
284,0
286,0
286,0
287,0
277,0
265,0
252,0
241,0
231,0
222,0
216,0
208,0
200,0
194,0
187,0
180,0
176,0
171,0
166,0
162,0
158,0
153,0
148,0
145,0
141,0
139,0
137,0
135,0
133,0
130,0
126,0
122,0
120,0
121,0
121,0
123,0
128,0
137,0
139,0
141,0
143,0
142,0
144,0
148,0
150,0
153,0
154,0
154,0
156,0
155,0
155,0
153,0
151,0
148,0
147,0
146,0
145,0
142,0
139,0
137,0
134,0
131,0
128,0
125,0
123,0
121,0
119,0
118,0
115,0
114,0
112,0
111,0
108,0
109,0
108,0
105,0
105,0
106,0
105,0
105,0
103,0
103,0
102,0
102,0
102,0
102,0
101,0
101,0
98,0
98,0
99,0
98,0
97,0
95,0
94,0
95,0
95,0
95,0
92,0
92,0
94,0
92,0
91,0
90,0
88,0
88,0
89,0
89,0
90,0
89,0
90,0
88,0
88,0
88,0
88,0
89,0
91,0
90,0
90,0
88,0
88,0
87,0
88,0
86,0
85,0
87,0
86,0
88,0
87,0
87,0
88,0
90,0
88,0
87,0
87,0
85,0
85,0
87,0
87,0
86,0
87,0
85,0
85,0
84,0
84,0
85,0
84,0
84,0
83,0
85,0
84,0
84,0
85,0
85,0
86,0
87,0
88,0
87,0
89,0
91,0
95,0
98,0
102,0
103,0
103,0
104,0
107,0
106,0
107,0
108,0
107,0
105,0
102,0
102,0
102,0
102,0
101,0
99,0
98,0
97,0
99,0
99,0
99,0
102,0
106,0
112,0
112,0
112,0
112,0
112,0
112,0
112,0
114,0
112,0
110,0
111,0
110,0
108,0
107,0
106,0
104,0
103,0
103,0
102,0
102,0
101,0
97,0
98,0
100,0
101,0
100,0
98,0
100,0
98,0
100,0
99,0
100,0
99,0
97,0
95,0
92,0
92,0
92,0
95,0
95,0
95,0
92,0
94,0
92,0
92,0
94,0
92,0
92,0
91,0
90,0
92,0
91,0
92,0
91,0
90,0
91,0
90,0
91,0
92,0
98,0
103,0
102,0
99,0
100,0
98,0
98,0
98,0
97,0
97,0
95,0
95,0
97,0
97,0
98,0
95,0
97,0
98,0
95,0
95,0
94,0
95,0
98,0
98,0
102,0
101,0
105,0
105,0
106,0
109,0
107,0
109,0
109,0
108,0
105,0
105,0
105,0
103,0
102,0
102,0
100,0
100,0
100,0
98,0
99,0
98,0
98,0
97,0
97,0
98,0
98,0
98,0
97,0
97,0
95,0
95,0
95,0
95,0
95,0
97,0
105,0
109,0
107,0
105,0
102,0
102,0
101,0
100,0
100,0
99,0
99,0
99,0
100,0
99,0
100,0
98,0
97,0
97,0
95,0
94,0
92,0
92,0
92,0
94,0
92,0
91,0
90,0
90,0
90,0
98,0
95,0
95,0
95,0
97,0
95,0
95,0
92,0
95,0
92,0
95,0
95,0
95,0
95,0
94,0
94,0
92,0
92,0
91,0
91,0
91,0
92,0
91,0
91,0
92,0
92,0
92,0
92,0
92,0
90,0
95,0
100,0
106,0
105,0
105,0
105,0
104,0
104,0
104,0
101,0
99,0
98,0
98,0
102,0
107,0
109,0
110,0
110,0
112,0
112,0
114,0
115,0
115,0
118,0
117,0
117,0
115,0
114,0
111,0
110,0
112,0
111,0
109,0
108,0
107,0
105,0
105,0
104,0
102,0
99,0
98,0
97,0
98,0
99,0
99,0
98,0
98,0
98,0
97,0
98,0
97,0
95,0
99,0
98,0
98,0
98,0
97,0
98,0
95,0
95,0
95,0
94,0
91,0
91,0
92,0
92,0
92,0
92,0
91,0
92,0
95,0
95,0
98,0
98,0
95,0
95,0
95,0
95,0
91,0
92,0
92,0
92,0
94,0
94,0
94,0
92,0
91,0
90,0
92,0
91,0
91,0
94,0
94,0
92,0
94,0
91,0
91,0
91,0
91,0
88,0
88,0
88,0
90,0
92,0
92,0
91,0
91,0
91,0
91,0
92,0
92,0
92,0
95,0
97,0
98,0
101,0
102,0
104,0
105,0
110,0
111,0
114,0
114,0
112,0
110,0
111,0
109,0
107,0
107,0
105,0
105,0
104,0
105,0
103,0
104,0
103,0
101,0
98,0
98,0
97,0
95,0
95,0
95,0
94,0
92,0
92,0
90,0
89,0
90,0
92,0
92,0
92,0
91,0
92,0
94,0
94,0
92,0
95,0
94,0
94,0
92,0
92,0
92,0
91,0
92,0
92,0
90,0
89,0
89,0
89,0
90,0
91,0
91,0
92,0
91,0
91,0
92,0
91,0
90,0
90,0
91,0
91,0
91,0
91,0
89,0
91,0
91,0
91,0
89,0
88,0
88,0
88,0
86,0
88,0
89,0
91,0
92,0
91,0
89,0
87,0
86,0
88,0
87,0
88,0
87,0
86,0
87,0
87,0
88,0
88,0
90,0
88,0
88,0
89,0
90,0
92,0
94,0
98,0
98,0
100,0
102,0
103,0
105,0
107,0
108,0
109,0
108,0
108,0
107,0
109,0
109,0
108,0
108,0
107,0
105,0
104,0
103,0
102,0
102,0
102,0
103,0
102,0
102,0
101,0
100,0
101,0
101,0
100,0
100,0
98,0
95,0
97,0
95,0
95,0
95,0
95,0
94,0
92,0
92,0
94,0
92,0
92,0
92,0
92,0
95,0
94,0
92,0
94,0
92,0
92,0
92,0
92,0
92,0
91,0
91,0
89,0
91,0
90,0
91,0
92,0
90,0
89,0
91,0
90,0
91,0
92,0
92,0
92,0
91,0
91,0
89,0
89,0
90,0
89,0
89,0
90,0
91,0
92,0
92,0
95,0
92,0
91,0
91,0
91,0
92,0
94,0
92,0
92,0
92,0
91,0
91,0
92,0
92,0
95,0
95,0
98,0
99,0
101,0
103,0
106,0
110,0
112,0
112,0
112,0
112,0
111,0
109,0
109,0
106,0
105,0
105,0
104,0
106,0
106,0
104,0
102,0
103,0
102,0
99,0
100,0
100,0
98,0
98,0
98,0
98,0
100,0
98,0
100,0
99,0
99,0
100,0
99,0
98,0
97,0
95,0
95,0
94,0
91,0
91,0
90,0
91,0
90,0
88,0
87,0
88,0
86,0
86,0
85,0
85,0
84,0
84,0
